date,    spx
23-Apr-2001, 1224.36
24-Apr-2001, 1209.47
25-Apr-2001, 1228.75
26-Apr-2001, 1234.52
27-Apr-2001, 1253.05
30-Apr-2001, 1249.46
1-May-2001,  1266.44
2-May-2001,  1267.43
3-May-2001,  1248.58
4-May-2001,  1266.61
7-May-2001,  1263.51
8-May-2001,  1261.20
9-May-2001,  1255.54
10-May-2001, 1255.18
11-May-2001, 1245.67
14-May-2001, 1248.92
15-May-2001, 1249.44
16-May-2001, 1284.99
17-May-2001, 1288.49
18-May-2001, 1291.96
21-May-2001, 1312.83
22-May-2001, 1309.38
23-May-2001, 1289.05
24-May-2001, 1293.17
25-May-2001, 1277.89
29-May-2001, 1267.93
30-May-2001, 1248.08
31-May-2001, 1255.82
1-Jun-2001,  1260.67
4-Jun-2001,  1267.11
5-Jun-2001,  1283.57
6-Jun-2001,  1270.03
7-Jun-2001,  1276.96
8-Jun-2001,  1264.96
11-Jun-2001, 1254.39
12-Jun-2001, 1255.85
13-Jun-2001, 1241.60
14-Jun-2001, 1219.87
15-Jun-2001, 1214.36
18-Jun-2001, 1208.43
19-Jun-2001, 1212.58
20-Jun-2001, 1223.14
21-Jun-2001, 1237.04
22-Jun-2001, 1225.35
25-Jun-2001, 1218.60
26-Jun-2001, 1216.76
27-Jun-2001, 1211.07
28-Jun-2001, 1226.20
29-Jun-2001, 1224.42
2-Jul-2001,  1236.72
3-Jul-2001,  1234.45
5-Jul-2001,  1219.24
6-Jul-2001,  1190.59
9-Jul-2001,  1198.78
10-Jul-2001, 1181.52
11-Jul-2001, 1180.18
12-Jul-2001, 1208.14
13-Jul-2001, 1215.68
16-Jul-2001, 1202.45
17-Jul-2001, 1214.44
18-Jul-2001, 1207.71
19-Jul-2001, 1215.02
20-Jul-2001, 1210.85
23-Jul-2001, 1191.03
24-Jul-2001, 1171.65
25-Jul-2001, 1190.49
26-Jul-2001, 1202.93
27-Jul-2001, 1205.82
30-Jul-2001, 1204.52
31-Jul-2001, 1211.23
1-Aug-2001,  1215.93
2-Aug-2001,  1220.75
3-Aug-2001,  1214.35
6-Aug-2001,  1200.48
7-Aug-2001,  1204.40
8-Aug-2001,  1183.53
9-Aug-2001,  1183.43
10-Aug-2001, 1190.16
13-Aug-2001, 1191.29
14-Aug-2001, 1186.73
15-Aug-2001, 1178.02
16-Aug-2001, 1181.66
17-Aug-2001, 1161.97
20-Aug-2001, 1171.41
21-Aug-2001, 1157.26
22-Aug-2001, 1165.31
23-Aug-2001, 1162.09
24-Aug-2001, 1184.93
27-Aug-2001, 1179.21
28-Aug-2001, 1161.51
29-Aug-2001, 1148.60
30-Aug-2001, 1129.03
31-Aug-2001, 1133.58
4-Sep-2001,  1132.94
5-Sep-2001,  1131.74
6-Sep-2001,  1106.40
7-Sep-2001,  1085.78
10-Sep-2001, 1092.54
17-Sep-2001, 1038.77
18-Sep-2001, 1032.74
19-Sep-2001, 1016.10
20-Sep-2001, 984.54
21-Sep-2001, 965.80
24-Sep-2001, 1003.45
25-Sep-2001, 1012.27
26-Sep-2001, 1007.04
27-Sep-2001, 1018.61
28-Sep-2001, 1040.94
1-Oct-2001,  1038.55
2-Oct-2001,  1051.33
3-Oct-2001,  1072.28
4-Oct-2001,  1069.62
5-Oct-2001,  1071.38
8-Oct-2001,  1062.44
9-Oct-2001,  1056.75
10-Oct-2001, 1080.99
11-Oct-2001, 1097.43
12-Oct-2001, 1091.65
15-Oct-2001, 1089.98
16-Oct-2001, 1097.54
17-Oct-2001, 1077.09
18-Oct-2001, 1068.61
19-Oct-2001, 1073.48
22-Oct-2001, 1089.90
23-Oct-2001, 1084.78
24-Oct-2001, 1085.20
25-Oct-2001, 1100.09
26-Oct-2001, 1104.61
29-Oct-2001, 1078.30
30-Oct-2001, 1059.79
31-Oct-2001, 1059.78
1-Nov-2001,  1084.10
2-Nov-2001,  1087.20
5-Nov-2001,  1102.84
6-Nov-2001,  1118.86
7-Nov-2001,  1115.80
8-Nov-2001,  1118.54
9-Nov-2001,  1120.31
12-Nov-2001, 1118.33
13-Nov-2001, 1139.09
14-Nov-2001, 1141.21
15-Nov-2001, 1142.24
16-Nov-2001, 1138.65
19-Nov-2001, 1151.06
20-Nov-2001, 1142.66
21-Nov-2001, 1137.03
23-Nov-2001, 1150.34
26-Nov-2001, 1157.42
27-Nov-2001, 1149.50
28-Nov-2001, 1128.52
29-Nov-2001, 1140.20
30-Nov-2001, 1139.45
3-Dec-2001,  1129.90
4-Dec-2001,  1144.80
5-Dec-2001,  1170.35
6-Dec-2001,  1167.10
7-Dec-2001,  1158.31
10-Dec-2001, 1139.93
11-Dec-2001, 1136.76
12-Dec-2001, 1137.07
13-Dec-2001, 1119.38
14-Dec-2001, 1123.09
17-Dec-2001, 1134.36
18-Dec-2001, 1142.92
19-Dec-2001, 1149.56
20-Dec-2001, 1139.93
21-Dec-2001, 1144.89
24-Dec-2001, 1144.65
26-Dec-2001, 1149.37
27-Dec-2001, 1157.13
28-Dec-2001, 1161.02
31-Dec-2001, 1148.09
2-Jan-2002,  1154.67
3-Jan-2002,  1165.27
4-Jan-2002,  1172.51
7-Jan-2002,  1164.89
8-Jan-2002,  1160.71
9-Jan-2002,  1155.14
10-Jan-2002, 1156.55
11-Jan-2002, 1145.60
14-Jan-2002, 1138.41
15-Jan-2002, 1146.19
16-Jan-2002, 1127.57
17-Jan-2002, 1138.88
18-Jan-2002, 1127.58
22-Jan-2002, 1119.31
23-Jan-2002, 1128.18
24-Jan-2002, 1132.15
25-Jan-2002, 1133.28
28-Jan-2002, 1133.06
29-Jan-2002, 1100.64
30-Jan-2002, 1113.57
31-Jan-2002, 1130.20
1-Feb-2002,  1122.20
4-Feb-2002,  1094.44
5-Feb-2002,  1090.02
6-Feb-2002,  1083.51
7-Feb-2002,  1080.17
8-Feb-2002,  1096.22
11-Feb-2002, 1111.94
12-Feb-2002, 1107.50
13-Feb-2002, 1118.51
14-Feb-2002, 1116.48
15-Feb-2002, 1104.18
19-Feb-2002, 1083.34
20-Feb-2002, 1097.98
21-Feb-2002, 1080.95
22-Feb-2002, 1089.84
25-Feb-2002, 1109.43
26-Feb-2002, 1109.38
27-Feb-2002, 1109.89
28-Feb-2002, 1106.73
1-Mar-2002,  1131.78
4-Mar-2002,  1153.84
5-Mar-2002,  1146.14
6-Mar-2002,  1162.77
7-Mar-2002,  1157.54
8-Mar-2002,  1164.31
11-Mar-2002, 1168.26
12-Mar-2002, 1165.58
13-Mar-2002, 1154.09
14-Mar-2002, 1153.04
15-Mar-2002, 1166.16
18-Mar-2002, 1165.55
19-Mar-2002, 1170.29
20-Mar-2002, 1151.85
21-Mar-2002, 1153.59
22-Mar-2002, 1148.70
25-Mar-2002, 1131.87
26-Mar-2002, 1138.49
27-Mar-2002, 1144.58
28-Mar-2002, 1147.39
1-Apr-2002,  1146.54
2-Apr-2002,  1136.76
3-Apr-2002,  1125.40
4-Apr-2002,  1126.34
5-Apr-2002,  1122.73
8-Apr-2002,  1125.29
9-Apr-2002,  1117.80
10-Apr-2002, 1130.47
11-Apr-2002, 1103.69
12-Apr-2002, 1111.01
15-Apr-2002, 1102.55
16-Apr-2002, 1128.37
17-Apr-2002, 1126.07
18-Apr-2002, 1124.47
19-Apr-2002, 1125.17
22-Apr-2002, 1107.83
23-Apr-2002, 1100.96
24-Apr-2002, 1093.14
25-Apr-2002, 1091.48
26-Apr-2002, 1076.32
29-Apr-2002, 1065.45
30-Apr-2002, 1076.92
1-May-2002,  1086.46
2-May-2002,  1084.56
3-May-2002,  1073.43
6-May-2002,  1052.67
7-May-2002,  1049.49
8-May-2002,  1088.85
9-May-2002,  1073.01
10-May-2002, 1054.99
13-May-2002, 1074.56
14-May-2002, 1097.28
15-May-2002, 1091.07
16-May-2002, 1098.23
17-May-2002, 1106.59
20-May-2002, 1091.88
21-May-2002, 1079.88
22-May-2002, 1086.02
23-May-2002, 1097.08
24-May-2002, 1083.82
28-May-2002, 1074.55
29-May-2002, 1067.66
30-May-2002, 1064.66
31-May-2002, 1067.14
3-Jun-2002,  1040.68
4-Jun-2002,  1040.69
5-Jun-2002,  1049.90
6-Jun-2002,  1029.15
7-Jun-2002,  1027.53
10-Jun-2002, 1030.74
11-Jun-2002, 1013.60
12-Jun-2002, 1020.26
13-Jun-2002, 1009.56
14-Jun-2002, 1007.27
17-Jun-2002, 1036.17
18-Jun-2002, 1037.14
19-Jun-2002, 1019.99
20-Jun-2002, 1006.29
21-Jun-2002, 989.14
24-Jun-2002, 992.72
25-Jun-2002, 976.14
26-Jun-2002, 973.53
27-Jun-2002, 990.64
28-Jun-2002, 989.82
1-Jul-2002,  968.65
2-Jul-2002,  948.09
3-Jul-2002,  953.99
5-Jul-2002,  989.03
8-Jul-2002,  976.98
9-Jul-2002,  952.83
10-Jul-2002, 920.47
11-Jul-2002, 927.37
12-Jul-2002, 921.39
15-Jul-2002, 917.93
16-Jul-2002, 901.05
17-Jul-2002, 906.04
18-Jul-2002, 881.56
19-Jul-2002, 847.76
22-Jul-2002, 819.85
23-Jul-2002, 797.70
24-Jul-2002, 843.42
25-Jul-2002, 838.68
26-Jul-2002, 852.84
29-Jul-2002, 898.96
30-Jul-2002, 902.78
31-Jul-2002, 911.62
1-Aug-2002,  884.66
2-Aug-2002,  864.24
5-Aug-2002,  834.60
6-Aug-2002,  859.57
7-Aug-2002,  876.77
8-Aug-2002,  905.46
9-Aug-2002,  908.64
12-Aug-2002, 903.80
13-Aug-2002, 884.21
14-Aug-2002, 919.62
15-Aug-2002, 930.25
16-Aug-2002, 928.77
19-Aug-2002, 950.72
20-Aug-2002, 937.43
21-Aug-2002, 949.36
22-Aug-2002, 962.70
23-Aug-2002, 940.86
26-Aug-2002, 947.95
27-Aug-2002, 934.82
28-Aug-2002, 917.87
29-Aug-2002, 917.80
30-Aug-2002, 916.07
3-Sep-2002,  878.02
4-Sep-2002,  893.40
5-Sep-2002,  879.15
6-Sep-2002,  893.92
9-Sep-2002,  902.96
10-Sep-2002, 909.58
11-Sep-2002, 909.45
12-Sep-2002, 886.91
13-Sep-2002, 889.81
16-Sep-2002, 891.10
17-Sep-2002, 873.52
18-Sep-2002, 869.46
19-Sep-2002, 843.32
20-Sep-2002, 845.39
23-Sep-2002, 833.70
24-Sep-2002, 819.29
25-Sep-2002, 839.66
26-Sep-2002, 854.95
27-Sep-2002, 827.37
30-Sep-2002, 815.28
1-Oct-2002,  847.91
2-Oct-2002,  827.91
3-Oct-2002,  818.95
4-Oct-2002,  800.58
7-Oct-2002,  785.28
8-Oct-2002,  798.55
9-Oct-2002,  776.76
10-Oct-2002, 803.92
11-Oct-2002, 835.32
14-Oct-2002, 841.44
15-Oct-2002, 881.27
16-Oct-2002, 860.02
17-Oct-2002, 879.20
18-Oct-2002, 884.39
21-Oct-2002, 899.72
22-Oct-2002, 890.16
23-Oct-2002, 896.14
24-Oct-2002, 882.50
25-Oct-2002, 897.65
28-Oct-2002, 890.23
29-Oct-2002, 882.15
30-Oct-2002, 890.71
31-Oct-2002, 885.76
1-Nov-2002,  900.96
4-Nov-2002,  908.35
5-Nov-2002,  915.39
6-Nov-2002,  923.76
7-Nov-2002,  902.65
8-Nov-2002,  894.74
11-Nov-2002, 876.19
12-Nov-2002, 882.95
13-Nov-2002, 882.53
14-Nov-2002, 904.27
15-Nov-2002, 909.83
18-Nov-2002, 900.36
19-Nov-2002, 896.74
20-Nov-2002, 914.15
21-Nov-2002, 933.76
22-Nov-2002, 930.55
25-Nov-2002, 932.88
26-Nov-2002, 913.31
27-Nov-2002, 938.87
29-Nov-2002, 936.31
2-Dec-2002,  934.53
3-Dec-2002,  920.75
4-Dec-2002,  917.57
5-Dec-2002,  906.55
6-Dec-2002,  912.23
9-Dec-2002,  892.00
10-Dec-2002, 904.45
11-Dec-2002, 904.96
12-Dec-2002, 901.59
13-Dec-2002, 889.48
16-Dec-2002, 910.40
17-Dec-2002, 902.99
18-Dec-2002, 891.12
19-Dec-2002, 884.25
20-Dec-2002, 895.75
23-Dec-2002, 897.38
24-Dec-2002, 892.47
26-Dec-2002, 889.66
27-Dec-2002, 875.40
30-Dec-2002, 879.39
31-Dec-2002, 879.82
2-Jan-2003,  909.03
3-Jan-2003,  908.59
6-Jan-2003,  929.01
7-Jan-2003,  922.93
8-Jan-2003,  909.93
9-Jan-2003,  927.58
10-Jan-2003, 927.57
13-Jan-2003, 926.26
14-Jan-2003, 931.66
15-Jan-2003, 918.22
16-Jan-2003, 914.60
17-Jan-2003, 901.78
21-Jan-2003, 887.62
22-Jan-2003, 878.36
23-Jan-2003, 887.34
24-Jan-2003, 861.40
27-Jan-2003, 847.48
28-Jan-2003, 858.54
29-Jan-2003, 864.36
30-Jan-2003, 844.61
31-Jan-2003, 855.70
3-Feb-2003,  860.32
4-Feb-2003,  848.20
5-Feb-2003,  843.59
6-Feb-2003,  838.15
7-Feb-2003,  829.69
10-Feb-2003, 835.97
11-Feb-2003, 829.20
12-Feb-2003, 818.68
13-Feb-2003, 817.37
14-Feb-2003, 834.89
18-Feb-2003, 851.17
19-Feb-2003, 845.13
20-Feb-2003, 837.10
21-Feb-2003, 848.17
24-Feb-2003, 832.58
25-Feb-2003, 838.57
26-Feb-2003, 827.55
27-Feb-2003, 837.28
28-Feb-2003, 841.15
3-Mar-2003,  834.81
4-Mar-2003,  821.99
5-Mar-2003,  829.85
6-Mar-2003,  822.10
7-Mar-2003,  828.89
10-Mar-2003, 807.48
11-Mar-2003, 800.73
12-Mar-2003, 804.19
13-Mar-2003, 831.90
14-Mar-2003, 833.27
17-Mar-2003, 862.79
18-Mar-2003, 866.45
19-Mar-2003, 874.02
20-Mar-2003, 875.67
21-Mar-2003, 895.79
24-Mar-2003, 864.23
25-Mar-2003, 874.74
26-Mar-2003, 869.95
27-Mar-2003, 868.52
28-Mar-2003, 863.50
31-Mar-2003, 848.18
1-Apr-2003,  858.48
2-Apr-2003,  880.90
3-Apr-2003,  876.45
4-Apr-2003,  878.85
7-Apr-2003,  879.93
8-Apr-2003,  878.29
9-Apr-2003,  865.99
10-Apr-2003, 871.58
11-Apr-2003, 868.30
14-Apr-2003, 885.23
15-Apr-2003, 890.81
16-Apr-2003, 879.91
17-Apr-2003, 893.58
21-Apr-2003, 892.01
22-Apr-2003, 911.37
23-Apr-2003, 919.02
24-Apr-2003, 911.43
25-Apr-2003, 898.81
28-Apr-2003, 914.84
29-Apr-2003, 917.84
30-Apr-2003, 916.92
1-May-2003,  916.30
2-May-2003,  930.08
5-May-2003,  926.55
6-May-2003,  934.39
7-May-2003,  929.62
8-May-2003,  920.27
9-May-2003,  933.41
12-May-2003, 945.11
13-May-2003, 942.30
14-May-2003, 939.28
15-May-2003, 946.67
16-May-2003, 944.30
19-May-2003, 920.77
20-May-2003, 919.73
21-May-2003, 923.42
22-May-2003, 931.87
23-May-2003, 933.22
27-May-2003, 951.48
28-May-2003, 953.22
29-May-2003, 949.64
30-May-2003, 963.59
2-Jun-2003,  967.00
3-Jun-2003,  971.56
4-Jun-2003,  986.24
5-Jun-2003,  990.14
6-Jun-2003,  987.76
9-Jun-2003,  975.93
10-Jun-2003, 984.84
11-Jun-2003, 997.48
12-Jun-2003, 998.51
13-Jun-2003, 988.61
16-Jun-2003, 1010.74
17-Jun-2003, 1011.66
18-Jun-2003, 1010.09
19-Jun-2003, 994.70
20-Jun-2003, 995.69
23-Jun-2003, 981.64
24-Jun-2003, 983.45
25-Jun-2003, 975.32
26-Jun-2003, 985.82
27-Jun-2003, 976.22
30-Jun-2003, 974.50
1-Jul-2003,  982.32
2-Jul-2003,  993.75
3-Jul-2003,  985.70
7-Jul-2003,  1004.42
8-Jul-2003,  1007.84
9-Jul-2003,  1002.21
10-Jul-2003, 988.70
11-Jul-2003, 998.14
14-Jul-2003, 1003.86
15-Jul-2003, 1000.42
16-Jul-2003, 994.00
17-Jul-2003, 981.73
18-Jul-2003, 993.32
21-Jul-2003, 978.80
22-Jul-2003, 988.11
23-Jul-2003, 988.61
24-Jul-2003, 981.60
25-Jul-2003, 998.68
28-Jul-2003, 996.52
29-Jul-2003, 989.28
30-Jul-2003, 987.49
31-Jul-2003, 990.31
1-Aug-2003,  980.15
4-Aug-2003,  982.82
5-Aug-2003,  965.46
6-Aug-2003,  967.08
7-Aug-2003,  974.12
8-Aug-2003,  977.59
11-Aug-2003, 980.59
12-Aug-2003, 990.35
13-Aug-2003, 984.03
14-Aug-2003, 990.51
15-Aug-2003, 990.67
18-Aug-2003, 999.74
19-Aug-2003, 1002.35
20-Aug-2003, 1000.30
21-Aug-2003, 1003.27
22-Aug-2003, 993.06
25-Aug-2003, 993.71
26-Aug-2003, 996.73
27-Aug-2003, 996.79
28-Aug-2003, 1002.84
29-Aug-2003, 1008.01
2-Sep-2003,  1021.99
3-Sep-2003,  1026.27
4-Sep-2003,  1027.97
5-Sep-2003,  1021.39
8-Sep-2003,  1031.64
9-Sep-2003,  1023.17
10-Sep-2003, 1010.92
11-Sep-2003, 1016.42
12-Sep-2003, 1018.63
15-Sep-2003, 1014.81
16-Sep-2003, 1029.32
17-Sep-2003, 1025.97
18-Sep-2003, 1039.58
19-Sep-2003, 1036.30
22-Sep-2003, 1022.82
23-Sep-2003, 1029.03
24-Sep-2003, 1009.38
25-Sep-2003, 1003.27
26-Sep-2003, 996.85
29-Sep-2003, 1006.58
30-Sep-2003, 995.97
1-Oct-2003,  1018.22
2-Oct-2003,  1020.24
3-Oct-2003,  1029.85
6-Oct-2003,  1034.35
7-Oct-2003,  1039.25
8-Oct-2003,  1033.78
9-Oct-2003,  1038.73
10-Oct-2003, 1038.06
13-Oct-2003, 1045.35
14-Oct-2003, 1049.48
15-Oct-2003, 1046.76
16-Oct-2003, 1050.07
17-Oct-2003, 1039.32
20-Oct-2003, 1044.68
21-Oct-2003, 1046.03
22-Oct-2003, 1030.36
23-Oct-2003, 1033.77
24-Oct-2003, 1028.91
27-Oct-2003, 1031.13
28-Oct-2003, 1046.79
29-Oct-2003, 1048.11
30-Oct-2003, 1046.94
31-Oct-2003, 1050.71
3-Nov-2003,  1059.02
4-Nov-2003,  1053.25
5-Nov-2003,  1051.81
6-Nov-2003,  1058.05
7-Nov-2003,  1053.21
10-Nov-2003, 1047.11
11-Nov-2003, 1046.57
12-Nov-2003, 1058.56
13-Nov-2003, 1058.41
14-Nov-2003, 1050.35
17-Nov-2003, 1043.63
18-Nov-2003, 1034.15
19-Nov-2003, 1042.44
20-Nov-2003, 1033.65
21-Nov-2003, 1035.28
24-Nov-2003, 1052.08
25-Nov-2003, 1053.89
26-Nov-2003, 1058.45
28-Nov-2003, 1058.20
1-Dec-2003,  1070.12
2-Dec-2003,  1066.62
3-Dec-2003,  1064.73
4-Dec-2003,  1069.72
5-Dec-2003,  1061.50
8-Dec-2003,  1069.30
9-Dec-2003,  1060.18
10-Dec-2003, 1059.05
11-Dec-2003, 1071.21
12-Dec-2003, 1074.14
15-Dec-2003, 1068.04
16-Dec-2003, 1075.13
17-Dec-2003, 1076.48
18-Dec-2003, 1089.18
19-Dec-2003, 1088.67
22-Dec-2003, 1092.94
23-Dec-2003, 1096.02
24-Dec-2003, 1094.04
26-Dec-2003, 1095.89
29-Dec-2003, 1109.48
30-Dec-2003, 1109.64
31-Dec-2003, 1111.92
2-Jan-2004,  1108.48
5-Jan-2004,  1122.22
6-Jan-2004,  1123.67
7-Jan-2004,  1126.33
8-Jan-2004,  1131.92
9-Jan-2004,  1121.86
12-Jan-2004, 1127.23
13-Jan-2004, 1121.22
14-Jan-2004, 1130.52
15-Jan-2004, 1132.05
16-Jan-2004, 1139.83
20-Jan-2004, 1138.77
21-Jan-2004, 1147.62
22-Jan-2004, 1143.94
23-Jan-2004, 1141.55
26-Jan-2004, 1155.37
27-Jan-2004, 1144.05
28-Jan-2004, 1128.48
29-Jan-2004, 1134.11
30-Jan-2004, 1131.13
2-Feb-2004,  1135.26
3-Feb-2004,  1136.03
4-Feb-2004,  1126.52
5-Feb-2004,  1128.59
6-Feb-2004,  1142.76
9-Feb-2004,  1139.81
10-Feb-2004, 1145.54
11-Feb-2004, 1157.76
12-Feb-2004, 1152.11
13-Feb-2004, 1145.81
17-Feb-2004, 1156.99
18-Feb-2004, 1151.82
19-Feb-2004, 1147.06
20-Feb-2004, 1144.11
23-Feb-2004, 1140.99
24-Feb-2004, 1139.09
25-Feb-2004, 1143.67
26-Feb-2004, 1144.91
27-Feb-2004, 1144.94
1-Mar-2004,  1155.97
2-Mar-2004,  1149.10
3-Mar-2004,  1151.04
4-Mar-2004,  1154.88
5-Mar-2004,  1156.86
8-Mar-2004,  1147.20
9-Mar-2004,  1140.58
10-Mar-2004, 1123.89
11-Mar-2004, 1106.78
12-Mar-2004, 1120.57
15-Mar-2004, 1104.49
16-Mar-2004, 1110.70
17-Mar-2004, 1123.75
18-Mar-2004, 1122.32
19-Mar-2004, 1109.78
22-Mar-2004, 1095.40
23-Mar-2004, 1093.95
24-Mar-2004, 1091.33
25-Mar-2004, 1109.19
26-Mar-2004, 1108.06
29-Mar-2004, 1122.47
30-Mar-2004, 1127.00
31-Mar-2004, 1126.21
1-Apr-2004,  1132.17
2-Apr-2004,  1141.81
5-Apr-2004,  1150.57
6-Apr-2004,  1148.16
7-Apr-2004,  1140.53
8-Apr-2004,  1139.32
12-Apr-2004, 1145.20
13-Apr-2004, 1129.44
14-Apr-2004, 1128.17
15-Apr-2004, 1128.84
16-Apr-2004, 1134.61
19-Apr-2004, 1135.82
20-Apr-2004, 1118.15
21-Apr-2004, 1124.09
22-Apr-2004, 1139.93
23-Apr-2004, 1140.60
26-Apr-2004, 1135.53
27-Apr-2004, 1138.11
28-Apr-2004, 1122.41
29-Apr-2004, 1113.89
30-Apr-2004, 1107.30
3-May-2004,  1117.49
4-May-2004,  1119.55
5-May-2004,  1121.53
6-May-2004,  1113.99
7-May-2004,  1098.70
10-May-2004, 1087.12
11-May-2004, 1095.45
12-May-2004, 1097.28
13-May-2004, 1096.44
14-May-2004, 1095.70
17-May-2004, 1084.10
18-May-2004, 1091.49
19-May-2004, 1088.68
20-May-2004, 1089.19
21-May-2004, 1093.56
24-May-2004, 1095.41
25-May-2004, 1113.05
26-May-2004, 1114.94
27-May-2004, 1121.28
28-May-2004, 1120.68
1-Jun-2004,  1121.20
2-Jun-2004,  1124.99
3-Jun-2004,  1116.64
4-Jun-2004,  1122.50
7-Jun-2004,  1140.42
8-Jun-2004,  1142.18
9-Jun-2004,  1131.33
10-Jun-2004, 1136.47
14-Jun-2004, 1125.29
15-Jun-2004, 1132.01
16-Jun-2004, 1133.56
17-Jun-2004, 1132.05
18-Jun-2004, 1135.02
21-Jun-2004, 1130.30
22-Jun-2004, 1134.41
23-Jun-2004, 1144.06
24-Jun-2004, 1140.65
25-Jun-2004, 1134.43
28-Jun-2004, 1133.35
29-Jun-2004, 1136.20
30-Jun-2004, 1140.84
1-Jul-2004,  1128.94
2-Jul-2004,  1125.38
6-Jul-2004,  1116.21
7-Jul-2004,  1118.33
8-Jul-2004,  1109.11
9-Jul-2004,  1112.81
12-Jul-2004, 1114.35
13-Jul-2004, 1115.14
14-Jul-2004, 1111.47
15-Jul-2004, 1106.69
16-Jul-2004, 1101.39
19-Jul-2004, 1100.90
20-Jul-2004, 1108.67
21-Jul-2004, 1093.88
22-Jul-2004, 1096.84
23-Jul-2004, 1086.20
26-Jul-2004, 1084.07
27-Jul-2004, 1094.83
28-Jul-2004, 1095.42
29-Jul-2004, 1100.43
30-Jul-2004, 1101.72
2-Aug-2004,  1106.62
3-Aug-2004,  1099.69
4-Aug-2004,  1098.63
5-Aug-2004,  1080.70
6-Aug-2004,  1063.97
9-Aug-2004,  1065.22
10-Aug-2004, 1079.04
11-Aug-2004, 1075.79
12-Aug-2004, 1063.23
13-Aug-2004, 1064.80
16-Aug-2004, 1079.34
17-Aug-2004, 1081.71
18-Aug-2004, 1095.17
19-Aug-2004, 1091.23
20-Aug-2004, 1098.35
23-Aug-2004, 1095.68
24-Aug-2004, 1096.19
25-Aug-2004, 1104.96
26-Aug-2004, 1105.09
27-Aug-2004, 1107.77
30-Aug-2004, 1099.15
31-Aug-2004, 1104.24
1-Sep-2004,  1105.91
2-Sep-2004,  1118.31
3-Sep-2004,  1113.63
7-Sep-2004,  1121.30
8-Sep-2004,  1116.27
9-Sep-2004,  1118.38
10-Sep-2004, 1123.92
13-Sep-2004, 1125.82
14-Sep-2004, 1128.33
15-Sep-2004, 1120.37
16-Sep-2004, 1123.50
17-Sep-2004, 1128.55
20-Sep-2004, 1122.20
21-Sep-2004, 1129.30
22-Sep-2004, 1113.56
23-Sep-2004, 1108.36
24-Sep-2004, 1110.11
27-Sep-2004, 1103.52
28-Sep-2004, 1110.06
29-Sep-2004, 1114.80
30-Sep-2004, 1114.58
1-Oct-2004,  1131.50
4-Oct-2004,  1135.17
5-Oct-2004,  1134.48
6-Oct-2004,  1142.05
7-Oct-2004,  1130.65
8-Oct-2004,  1122.14
11-Oct-2004, 1124.39
12-Oct-2004, 1121.84
13-Oct-2004, 1113.65
14-Oct-2004, 1103.29
15-Oct-2004, 1108.20
18-Oct-2004, 1114.02
19-Oct-2004, 1103.23
20-Oct-2004, 1103.66
21-Oct-2004, 1106.49
22-Oct-2004, 1095.74
25-Oct-2004, 1094.81
26-Oct-2004, 1111.09
27-Oct-2004, 1125.40
28-Oct-2004, 1127.44
29-Oct-2004, 1130.20
1-Nov-2004,  1130.51
2-Nov-2004,  1130.54
3-Nov-2004,  1143.20
4-Nov-2004,  1161.67
5-Nov-2004,  1166.17
8-Nov-2004,  1164.89
9-Nov-2004,  1164.08
10-Nov-2004, 1162.91
11-Nov-2004, 1173.48
12-Nov-2004, 1184.17
15-Nov-2004, 1183.81
16-Nov-2004, 1175.43
17-Nov-2004, 1181.94
18-Nov-2004, 1183.55
19-Nov-2004, 1170.34
22-Nov-2004, 1177.24
23-Nov-2004, 1176.94
24-Nov-2004, 1181.76
26-Nov-2004, 1182.65
29-Nov-2004, 1178.57
30-Nov-2004, 1173.82
1-Dec-2004,  1191.37
2-Dec-2004,  1190.33
3-Dec-2004,  1191.17
6-Dec-2004,  1190.25
7-Dec-2004,  1177.07
8-Dec-2004,  1182.81
9-Dec-2004,  1189.24
10-Dec-2004, 1188.00
13-Dec-2004, 1198.68
14-Dec-2004, 1203.38
15-Dec-2004, 1205.72
16-Dec-2004, 1203.21
17-Dec-2004, 1194.22
20-Dec-2004, 1194.65
21-Dec-2004, 1205.45
22-Dec-2004, 1209.57
23-Dec-2004, 1210.13
27-Dec-2004, 1204.92
28-Dec-2004, 1213.54
29-Dec-2004, 1213.45
30-Dec-2004, 1213.55
31-Dec-2004, 1211.92
3-Jan-2005,  1202.08
4-Jan-2005,  1188.05
5-Jan-2005,  1183.74
6-Jan-2005,  1187.89
7-Jan-2005,  1186.19
10-Jan-2005, 1190.25
11-Jan-2005, 1182.99
12-Jan-2005, 1187.7
13-Jan-2005, 1177.45
14-Jan-2005, 1184.52
18-Jan-2005, 1195.98
19-Jan-2005, 1184.63
20-Jan-2005, 1175.41
21-Jan-2005, 1167.87
24-Jan-2005, 1163.75
25-Jan-2005, 1168.41
26-Jan-2005, 1174.07
27-Jan-2005, 1174.55
28-Jan-2005, 1171.36
31-Jan-2005, 1181.27
1-Feb-2005,  1189.41
2-Feb-2005,  1193.19
3-Feb-2005,  1189.89
4-Feb-2005,  1203.03
7-Feb-2005,  1201.72
8-Feb-2005,  1202.3
9-Feb-2005,  1191.99
10-Feb-2005, 1197.01
11-Feb-2005, 1205.3
14-Feb-2005, 1206.14
15-Feb-2005, 1210.12
16-Feb-2005, 1210.34
17-Feb-2005, 1200.75
18-Feb-2005, 1201.59
22-Feb-2005, 1184.16
